-3.1416	-3.1416
-3.1416	-3.0788
-3.1416	-3.0159
-3.1416	-2.9531
-3.1416	-2.8903
-3.1416	-2.8274
-3.1416	-2.7646
-3.1416	-2.7018
-3.1416	-2.6389
-3.1416	-2.5761
-3.1416	-2.5133
-3.1416	-2.4504
-3.1416	-2.3876
-3.1416	-2.3248
-3.1416	-2.2619
-3.1416	-2.1991
-3.1416	-2.1363
-3.1416	-2.0735
-3.1416	-2.0106
-3.1416	-1.9478
-3.1416	-1.885
-3.1416	-1.8221
-3.1416	-1.7593
-3.1416	-1.6965
-3.1416	-1.6336
-3.1416	-1.5708
-3.1416	-1.508
-3.1416	-1.4451
-3.1416	-1.3823
-3.1416	-1.3195
-3.1416	-1.2566
-3.1416	-1.1938
-3.1416	-1.131
-3.1416	-1.0681
-3.1416	-1.0053
-3.1416	-0.94248
-3.1416	-0.87965
-3.1416	-0.81681
-3.1416	-0.75398
-3.1416	-0.69115
-3.1416	-0.62832
-3.1416	-0.56549
-3.1416	-0.50265
-3.1416	-0.43982
-3.1416	-0.37699
-3.1416	-0.31416
-3.1416	-0.25133
-3.1416	-0.1885
-3.1416	-0.12566
-3.1416	-0.062832
-3.1416	0
-3.1416	0.062832
-3.1416	0.12566
-3.1416	0.1885
-3.1416	0.25133
-3.1416	0.31416
-3.1416	0.37699
-3.1416	0.43982
-3.1416	0.50265
-3.1416	0.56549
-3.1416	0.62832
-3.1416	0.69115
-3.1416	0.75398
-3.1416	0.81681
-3.1416	0.87965
-3.1416	0.94248
-3.1416	1.0053
-3.1416	1.0681
-3.1416	1.131
-3.1416	1.1938
-3.1416	1.2566
-3.1416	1.3195
-3.1416	1.3823
-3.1416	1.4451
-3.1416	1.508
-3.1416	1.5708
-3.1416	1.6336
-3.1416	1.6965
-3.1416	1.7593
-3.1416	1.8221
-3.1416	1.885
-3.1416	1.9478
-3.1416	2.0106
-3.1416	2.0735
-3.1416	2.1363
-3.1416	2.1991
-3.1416	2.2619
-3.1416	2.3248
-3.1416	2.3876
-3.1416	2.4504
-3.1416	2.5133
-3.1416	2.5761
-3.1416	2.6389
-3.1416	2.7018
-3.1416	2.7646
-3.1416	2.8274
-3.1416	2.8903
-3.1416	2.9531
-3.1416	3.0159
-3.1416	3.0788
-3.1416	3.1416
-3.0788	-3.1416
-3.0788	-3.0788
-3.0788	-3.0159
-3.0788	-2.9531
-3.0788	-2.8903
-3.0788	-2.8274
-3.0788	-2.7646
-3.0788	-2.7018
-3.0788	-2.6389
-3.0788	-2.5761
-3.0788	-2.5133
-3.0788	-2.4504
-3.0788	-2.3876
-3.0788	-2.3248
-3.0788	-2.2619
