-1	-1.2246e-16
-0.99619	-0.087156
-0.99619	0.087156
-0.98481	-0.17365
-0.98481	0.17365
-0.96593	0.25882
-0.96593	-0.25882
-0.95543	0.052052
-0.94927	-0.054181
-0.94373	0.12453
-0.93969	-0.34202
-0.93969	0.34202
-0.93041	-0.19249
-0.92284	-0.12142
-0.92248	0.0017406
-0.921	0.19874
-0.90802	-0.29867
-0.90631	-0.42262
-0.90631	0.42262
-0.89497	0.070163
-0.89476	-0.24103
-0.89141	0.26572
-0.88345	0.13849
-0.88202	-0.057061
-0.87483	-0.36365
-0.86603	-0.5
-0.86603	0.5
-0.86573	-0.17193
-0.86043	0.33029
-0.85828	0.38949
-0.85029	0.015888
-0.84436	-0.29781
-0.83949	-0.42954
-0.83283	0.1941
-0.83222	-0.11324
-0.83126	-0.22927
-0.82474	0.44565
-0.81915	0.57358
-0.81915	-0.57358
-0.81531	0.099623
-0.80495	-0.49454
-0.80383	-0.35636
-0.79751	-0.046603
-0.79111	0.51492
-0.78777	0.27462
-0.77977	0.37423
-0.76785	-0.17229
-0.76715	-0.42286
-0.76604	-0.64279
-0.76604	0.64279
-0.76321	-0.26857
-0.76003	-0.54495
-0.75382	0.57884
-0.74652	0.4615
-0.7463	0.033909
-0.73999	-0.48444
-0.72038	-0.59136
-0.71534	0.16424
-0.71183	0.53585
-0.71136	-0.34211
-0.70711	-0.70711
-0.70711	0.70711
-0.70246	0.62938
-0.68938	-0.085891
-0.68861	-0.52447
-0.6863	0.39852
-0.68303	-0.43981
-0.68005	-0.64707
-0.67181	0.28878
-0.64691	-0.21754
-0.64638	0.67656
-0.64576	0.48547
-0.64523	0.58667
-0.64279	-0.76604
-0.64279	0.76604
-0.63757	-0.58024
-0.62897	-0.70287
-0.62371	0.04607
-0.60148	-0.49348
-0.60083	-0.36057
-0.59619	-0.64507
-0.59177	0.72078
-0.57913	0.63866
-0.57581	-0.75005
-0.57358	-0.81915
-0.57358	0.81915
-0.55932	0.53107
-0.55552	0.37741
-0.54503	0.76049
-0.53565	0.18443
-0.52997	-0.69533
-0.52399	0.68979
-0.52286	-0.58456
-0.51568	-0.78837
-0.50397	-0.064837
-0.5	-0.86603
-0.5	0.86603
-0.4944	0.80523
-0.48534	0.60779
-0.48434	0.74062
-0.48192	-0.44143
-0.47688	-0.25721
-0.4608	-0.75152
-0.4465	-0.82498
-0.4378	0.47697
-0.43748	0.68617
-0.43552	-0.67062
-0.42911	0.83964
-0.42262	0.90631
-0.42262	-0.90631
-0.42227	0.76828
-0.3898	-0.85558
-0.38591	-0.5493
-0.3814	0.30761
-0.37682	-0.77204
-0.36324	0.87452
-0.35873	0.60054
-0.35487	0.80362
-0.34202	-0.93969
-0.34202	0.93969
-0.34082	0.71219
-0.32985	-0.85419
-0.32255	0.08658
-0.31552	-0.37319
-0.31528	-0.67021
-0.29883	0.90784
-0.29666	0.84362
-0.27692	-0.15598
-0.2734	-0.89652
-0.26986	-0.78093
-0.26467	0.7628
-0.25882	0.96593
-0.25882	-0.96593
-0.25803	0.47305
-0.2417	0.89438
-0.22698	0.82977
-0.21983	-0.524
-0.21769	0.64655
-0.21162	-0.85266
-0.19832	-0.92416
-0.19327	0.93116
-0.17868	-0.67703
-0.1737	0.86777
-0.17365	-0.98481
-0.17365	0.98481
-0.16359	0.77036
-0.15384	0.277
-0.14939	-0.78406
-0.13438	-0.8729
-0.12482	-0.94063
-0.12171	0.92676
-0.11668	0.85044
-0.087156	-0.99619
-0.087156	0.99619
-0.08547	0.67737
-0.084719	-0.33818
-0.067423	-0.89624
-0.063435	0.79351
-0.062815	0.49948
-0.058685	-0.81838
-0.057131	0.88216
-0.054388	-0.56741
-0.053111	0.94934
-0.053001	-0.95605
-0.044411	-0.7175
-0.0015409	-0.86219
-0.00080636	-0.92711
-0.00029254	-0.0052773
-1.6081e-16	1
6.1232e-17	-1
0.0021985	0.92094
0.011438	0.84541
0.028757	0.74715
0.047154	-0.79104
0.048496	0.62382
0.051839	0.95479
0.054724	-0.9499
0.060209	-0.88399
0.069238	0.89284
0.079878	-0.67173
0.087156	-0.99619
0.087156	0.99619
0.088014	0.3192
0.096036	-0.49856
0.099892	0.81441
0.11292	-0.84545
0.12254	-0.92594
0.12388	0.94333
0.13868	0.88378
0.15705	-0.27808
0.15879	-0.76773
0.16246	0.71598
0.17207	-0.86663
0.17365	0.98481
